Id,IsDeleted,AccountId,IsPrivate,Name,Description,StageName,StageSortOrder,Amount,Probability,ExpectedRevenue,TotalOpportunityQuantity,CloseDate,Type,NextStep,LeadSource,IsClosed,IsWon,ForecastCategory,ForecastCategoryName,CampaignId,HasOpportunityLineItem,Pricebook2Id,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastStageChangeDate,FiscalYear,FiscalQuarter,PrimaryPartnerAccountId,SyncedQuoteId,ContractId,Budget_Confirmed__c,Discovery_Completed__c,ROI_Analysis_Completed__c,LID__LinkedIn_Company_Id__c,Loss_Reason__c,Referral_Partner_Company__c,Referral_Partner_Contact__c,Stage_Moved_to_POC__c,GCLID__c,Are_you_familiar_with_Graph_db_O__c,Competitor_Notes_O__c,Contacts_Role_o__c,Do_you_have_a_timeline__c,How_do_you_want_to_deploy_o__c,Interest_Notes_o__c,Interest_Score_o__c,Role_Score_o__c,SQL_SCORE_o__c,Timeline_Score_o__c,Title_Rank__c,Title_Score_o__c,Use_Graph_Score_o__c,What_s_your_interest_in_TigerGraph__c,What_capabilities_are_you_looking_for_o__c
0063600000dx5ChAAI,0,0013600001h5QOYAA2,0,VRG Corporation,Entity mapping use-case,Closed Lost,7,150000,0,0,,2018-11-30,New Business,6/18: Targeting follow up meeting before 6/30 to explore use-case further.,Sales Activity,1,0,Omitted,Omitted,000000000000000AAA,,,00536000006DdI0AAK,2018-03-28,00536000006DdI0AAK,2018-09-28,00536000006DZLrAAO,9/28/18 0:32,,2018-08-06,2018,4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000dy029AAA,0,0013600001hrq0lAAA,0,VRG Corporation, ,Closed Lost,7,50000,0,0,,2018-10-24,New Business,2018/04/10 Customer on-site introduction,Employee Referral,1,0,Omitted,Omitted,000000000000000AAA,,,00536000006CfnPAAS,2018-04-03,00536000006CfnPAAS,2018-08-28,00536000006CfnPAAS,8/28/18 17:05,2018-04-03,2018-08-28,2018,4,,,,0,0,0,,No Decision / Non-Responsive,,,,,,,,,,,,,,,,,,,
0063600000dy0NHAAY,0,0013600001PFZKpAAP,0,VRG Corporation,,Closed Won,6,47113,100,47113,,2018-05-24,New Business Existing Customer,"2018/05/08 Customer chopped, send to Vegas",Sales Activity,1,1,Closed,Closed,000000000000000AAA,,,00536000006CfnPAAS,2018-04-03,00536000006CfnPAAS,2018-05-20,00536000006CbBOAA0,5/22/18 0:41,2018-04-03,2018-05-17,2018,2,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000dy8heAAA,0,0013600001hs3epAAA,0,VRG Corporation,Early Stage Fraud Initiative - need to define the use case clearly.,Qualification,1,,10,,,2018-09-28,New Business,6/15- They need to come-back with thoughts on demo.,DemandZen,0,0,Pipeline,Pipeline,000000000000000AAA,,,00536000008H3MsAAK,2018-04-03,00536000008H3MsAAK,2018-06-05,00536000008H3MsAAK,6/8/18 2:21,2018-06-05,,2018,3,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000dyE5tAAE,0,0013600001hsEnSAAU,0,VRG Corporation,"POC will last until 4/30, at that point, Wayne shall have completed his stress testing and move to a paid project.",POC,3,200000,50,100000,,2018-11-15,New Business,6/15 -Scheduled update with Anthony,TestDrive,\,0,Pipeline,Pipeline,000000000000000AAA,,,00536000008H3MsAAK,2018-04-04,00536000008H3MsAAK,2018-09-04,00536000008H3MsAAK,10/23/18 13:39,2018-10-23,2018-04-04,2018,4,,,,0,0,0,,,,,2018-04-04,,,,,,,,,,,,,,,,
0063600000dyEOSAA2,0,0013600000JRBVBAA5,0,VRG Corporation,Early stage partner opp where HCL introducing us to ING Netherlands.  Need to have discovery conversation with Fraud and AML stakeholders and HCL to facilitate this effort.,Closed Lost,7,,0,,,2018-06-29,New Business,,Partner,1,0,Omitted,Omitted,000000000000000AAA,,,00536000008H3MsAAK,2018-04-04,00536000008H3MsAAK,2018-09-28,00536000006DZLrAAO,9/28/18 0:40,,2018-06-05,2018,2,,,,0,0,0,,,0013600001ghI1EAAU,0033600001b1KyxAAE,,,,,,,,,,,,,,,,,
0063600000dyS6hAAE,0,0013600001hsbHxAAI,0,VRG Corporation,Stage 1: Bringing historical transaction data into web app for online shopping.,Closed Lost,7,250000,0,0,,2018-12-31,New Business,6/18: Targeting broader deep-dive meeting to prep for POC.,Trade Show,1,0,Omitted,Omitted,701360000011s7eAAA,,,0053600000D6H6NAAV,2018-04-05,00536000006DdI0AAK,2018-11-06,0053600000D6H6NAAV,11/6/18 16:54,2018-11-14,2018-11-06,2018,4,,,,0,0,0,,No Decision / Non-Responsive,,,,,,,,,,,,,,,,,,,
0063600000eD6hEAAS,0,0013600001iDumjAAC,0,VRG Corporation,"Using Ontoforce, not happy with scalability, want to do a comparison with TG, NDA in-place.",Qualification,1,100000,10,10000,,2018-12-31,New Business,Proposed a POC to compare to OntoForce - for 6/15,Website,0,0,Pipeline,Pipeline,701360000011duoAAA,,,00536000008H3MsAAK,2018-04-09,00536000008H3MsAAK,2018-09-04,00536000008H3MsAAK,9/4/18 12:48,2018-06-05,,2018,4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000eDlo8AAC,0,0013600001iF8d8AAC,0,VRG Corporation,Competitive opp vs Neo4j- Potential of 250GB-Vertices & 700B-edges = est 500GB(50% compression) 6-7 Hops,Closed Won,6,97000,100,97000,,2018-07-30,New Business,7/27- PO has been submitted,Google AdWords,1,1,Closed,Closed,70136000000lhEeAAI,,,00536000006DI2SAAW,2018-04-13,00536000006DI2SAAW,2018-07-30,00536000006DI2SAAW,7/30/18 21:28,2018-07-18,2018-07-30,2018,3,,,,0,0,0,,,,,2018-04-18,,,,,,,,,,,,,,,,
0063600000eDxeKAAS,0,0013600001is1o2AAA,0,VRG Corporation,"Genomics Lab, wants to promote graph in genomics, discoverable analytics, wearables, streamed data from health devices",Closed Lost,7,300000,0,0,,2018-12-31,New Business,Targeting late Aug for Broader Demo,TestDrive,1,0,Omitted,Omitted,701360000011dv8AAA,,,00536000006DdI0AAK,2018-04-16,00536000006DdI0AAK,2018-09-18,00536000006DdI0AAK,9/18/18 13:16,2018-04-30,2018-09-18,2018,4,,,,0,0,0,,No Decision / Non-Responsive,,,,,,,,,,,,,,,,,,,
0063600000f1Z0dAAE,0,0013600001itIt5AAE,0,VRG Corporation,Fintech company use Graph for Anti Fraut,POC,3,40000,50,20000,,2018-12-10,New Business,2018/10/15 Solution waiting for customer verify.,Employee Referral,0,0,Pipeline,Pipeline,000000000000000AAA,,,00536000006CfnPAAS,2018-04-19,00536000006CfnPAAS,2018-10-09,00536000006CfnPAAS,10/9/18 15:44,2018-06-04,2018-04-19,2018,4,,,,0,0,0,,,,,2018-04-19,,,,,,,,,,,,,,,,
0063600000f2le5AAA,0,0013600001ivcNpAAI,0,VRG Corporation,,POC,3,100000,50,50000,,2018-11-15,New Business,,Trade Show,0,0,Pipeline,Pipeline,701360000011vkDAAQ,,,00536000008H3MsAAK,2018-04-25,00536000008H3MsAAK,2018-09-04,00536000008H3MsAAK,10/17/18 20:25,2018-10-17,2018-06-05,2018,4,,,,0,0,0,,,,,2018-06-05,,,,,,,,,,,,,,,,
0063600000f31MjAAI,0,0013600001isZhXAAU,0,VRG Corporation,"Recommendation engine for better car choices, We?ve changed the schedule and will be starting July 9th with a goal of delivery by the end of October.",POC,3,100000,50,50000,,2018-09-28,New Business,July 9th - Start of Evaluation.,DemandZen,0,0,Pipeline,Pipeline,000000000000000AAA,,,0053600000D6H6NAAV,2018-04-26,00536000008H3MsAAK,2018-10-22,00536000006CbBOAA0,10/26/18 13:18,2018-10-26,2018-06-05,2018,3,,,,0,0,0,,,,,2018-06-05,,,,,,,,,,,,,,,,
0063600000fTP29AAG,0,0013600001jgIbxAAE,0,VRG Corporation,Data Lake extraction (All Brands)- Relationship creation-Graph DB,Proposal,4,650000,75,487500,,2018-11-21,New Business,"11/7- This is for 1yr deal 3yr = $1,050,000",Employee Referral,0,0,BestCase,Best Case,000000000000000AAA,,,00536000006DI2SAAW,2018-05-04,00536000006DI2SAAW,2018-11-14,00536000006DI2SAAW,11/14/18 23:07,2018-11-14,2018-11-08,2018,4,,,,0,0,0,,,,,2018-08-30,,Yes_5;Neo4J;Neptune,,Evaluator_5;Sponsor_10;Access to sponsor_5,ASAP to 6 mos_10,GCP,,,,,,,,,Project_10;Scale and performance;Has requirements_10,
0063600000fThQBAA0,0,0013600001kMxMXAA0,0,VRG Corporation,Federal Bank- use case- Fraud,POC,3,150000,50,75000,,2018-12-21,New Business,"11/7- Justin Liang getting married this week, Robert will be asking him status on TG. FU next week with Robert",Partner,0,0,Pipeline,Pipeline,Test-Drive,,,00536000006DI2SAAW,2018-05-07,00536000006DI2SAAW,2018-11-08,00536000006DI2SAAW,11/8/18 17:29,2018-10-11,2018-06-19,2018,4,,,,0,0,0,,,,,2018-07-11,,,,,,,,,,,,,,,,
0063600000fU8PeAAK,0,0013600001kNizcAAC,0,VRG Corporation,"Let me talk to people and my boss, CIO to see what they?re trying to do and how much time we have to make sure we have time and budget for that.  I thought you could present and show what you have, let me talk to them and see how far they want to go.",Qualification,1,10000,10,1000,,2019-02-28,New Business,Meeting with CIO,DemandZen,0,0,Pipeline,Pipeline,000000000000000AAA,,,00536000008H3MsAAK,2018-05-10,00536000008H3MsAAK,2018-09-04,00536000008H3MsAAK,9/4/18 12:57,2018-04-27,,2019,1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000fU8eHAAS,0,0013600001kNjJSAA0,0,VRG Corporation,I am taking this down until I get a reply back from the prospect.  My understanding is that Brendon laid some pricing on him and he went silent from that point at the end of August.,Closed Lost,7,100000,0,0,,2018-10-29,New Business,Needs to secure Budget,TestDrive,1,0,Omitted,Omitted,7013600000120a5AAA,,,0053600000D5bx4AAB,2018-05-10,00536000008H3MsAAK,2018-10-30,0053600000D5bx4AAB,10/30/18 4:25,2018-10-25,2018-10-28,2018,4,,,,0,1,1,,Other,,,,,,,,,,,,,,,,,,,
0063600000fU8gIAAS,0,0013600000JRBU6AAP,0,VRG Corporation,"Very large graph database, under project Beacon.  Lead by SVP.",Proposal,4,1500000,75,1125000,,2018-12-31,New Business,Scheduled onsite demo of TG,Website - Content Download,0,0,BestCase,Best Case,Benchmark-Report,,,00536000008H3MsAAK,2018-05-10,00536000008H3MsAAK,2018-11-08,00536000008H3MsAAK,11/8/18 14:08,2018-11-08,2018-11-08,2018,4,,,,0,0,0,,,,,2018-08-15,,,,,,,,,,,,,,,,
0063600000fUFxMAAW,0,0013600001kNYXjAAO,0,VRG Corporation,"Install TG- Eval product. POC-Fraud use case- 1TB (raw data), standard Fraud ask",POC,3,100000,50,50000,,2018-12-14,New Business,11/7- Russell still buried with other projects. Trying to setup a lunch in Nov to discuss options.,Website,0,0,Pipeline,Pipeline,000000000000000AAA,,,00536000006DI2SAAW,2018-05-10,00536000006DI2SAAW,2018-11-08,00536000006DI2SAAW,11/8/18 17:28,2018-11-06,2018-05-18,2018,4,,,,0,0,0,,,,,2018-06-27,,,,,,,,,,,,,,,,
0063600000fUXJlAAO,0,0013600001kOhNLAA0,0,VRG Corporation,"The customer is from Bigdata lab, might using for Risk management.",Negotiation,5,30000,90,27000,,2018-11-16,New Business,20018/11/8 Draft PO submited.,Website - Content Download,0,0,Forecast,Commit,Benchmark-Report,,,00536000006CfnPAAS,2018-05-14,00536000006CfnPAAS,2018-11-08,00536000006CfnPAAS,11/8/18 9:01,2018-05-10,2018-11-08,2018,4,,,,0,0,0,,,0013600001q8ol6AAA,,2018-09-16,,,,,,,,,,,,,,,,
0063600000fUXLrAAO,0,0013600001kOhZbAAK,0,VRG Corporation,,Closed Lost,7,10000,0,0,,2018-10-26,New Business,,Trade Show,1,0,Omitted,Omitted,000000000000000AAA,,,00536000006CfnPAAS,2018-05-14,00536000006CfnPAAS,2018-09-18,00536000006CfnPAAS,9/18/18 15:54,2018-04-05,2018-09-18,2018,4,,,,0,0,0,,No Decision / Non-Responsive,,,,,,,,,,,,,,,,,,,
0063600000fWz1bAAC,0,0013600001ghOj0AAE,0,VRG Corporation,,Closed Won,6,7650,100,7650,,2018-06-29,New Business,,Website - Chinese Site,1,1,Closed,Closed,000000000000000AAA,,,00536000006CfnPAAS,2018-05-29,00536000006CfnPAAS,2018-06-29,00536000006CfnPAAS,6/29/18 9:50,2018-05-29,2018-06-29,2018,2,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000gD4N8AAK,0,0013600001jcRWtAAM,0,VRG Corporation,"Autonomous driving project-Application Pipeline- Cloud Self Healing",Qualification,1,50000,10,5000,,2019-07-31,New Business,8/23- POC on hold- need to address some technical scenarios-,Website,0,0,Pipeline,Pipeline,000000000000000AAA,,,00536000006DI2SAAW,2018-05-30,00536000006DI2SAAW,2018-09-14,00536000006DI2SAAW,9/14/18 1:12,2018-08-23,2018-08-23,2019,3,,,,0,0,0,,,,,2018-06-11,,,,,,,,,,,,,,,,
0063600000gD8teAAC,0,0013600001XSI1NAAX,0,VRG Corporation,Data Governance portal for Wealth Management divsion. Knowledge/People Graph for Wealth Management Team.,Closed Lost,7,250000,0,0,,2018-12-31,New Business,"Targeting late August for broader demo, however Alan Grometstein in WM Tech gave negative feedback on status of project. Trying to validate.",Trade Show,1,0,Omitted,Omitted,70136000000lonCAAQ,,,00536000006DdI0AAK,2018-05-30,00536000006DdI0AAK,2018-09-04,00536000006DdI0AAK,9/4/18 12:49,2018-08-13,2018-09-04,2018,4,,,,0,0,0,,No Decision / Non-Responsive,,,,,,,,,,,,,,,,,,,
0063600000gDYCMAA4,0,0013600001jgIbxAAE,0,VRG Corporation,"Use Case: Internal Project very small Data Set-min hops, Max Data Size 2-3GB-License & Dev Licenses Blocked competiton (DGraph)",Closed Won,6,8000,100,8000,,2018-07-26,New Business,7/18- Agreement with Order form sent back this week. Exec's out this week-project approved/PO & signed agreement should be rec'd by 7/27,Website,1,1,Closed,Closed,Request-Demo,,,00536000006DI2SAAW,2018-06-01,00536000006DI2SAAW,2018-07-27,00536000006DI2SAAW,7/27/18 20:31,2018-07-27,2018-07-27,2018,3,,,,0,0,0,,,,,2018-06-01,,,,,,,,,,,,,,,,
0063600000gDhFsAAK,0,0013600001PFYPUAA5,0,VRG Corporation,,Closed Won,6,626000,100,626000,,2018-06-12,New Business Existing Customer,Finalize Proposal and Timing,Customer,1,1,Closed,Closed,000000000000000AAA,,,00536000006CbBOAA0,2018-06-03,00536000006CbBOAA0,2018-09-28,00536000006DZLrAAO,9/28/18 0:14,,2018-06-13,2018,2,,,,0,0,0,,,,,2018-06-03,,,,,,,,,,,,,,,,
0063600000gDhHoAAK,0,0013600000FSw0FAAT,0,VRG Corporation,Scope out size of data for phase 2,Negotiation,5,150000,90,135000,,2018-10-31,New Business Existing Customer,"9/8:  Price agreed, working to get done in Q3 (SB might have budget issue)",Customer,0,0,Forecast,Commit,000000000000000AAA,,,00536000006CbBOAA0,2018-06-03,00536000006CbBOAA0,2018-10-01,00536000006CbBOAA0,10/1/18 2:02,,2018-10-01,2018,4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000gDjOkAAK,0,0013600001jcH6FAAU,0,VRG Corporation,Related to finding graph patterns in Demograph Data for the marketing industry. More to learn on use-case.,Needs Analysis,2,50000,20,10000,,2019-02-28,New Business,Targeting October for POC. Slow progress on this opp.,Website,0,0,Pipeline,Pipeline,Test-Drive,,,00536000006DdI0AAK,2018-06-04,00536000006DdI0AAK,2018-11-08,00536000006DdI0AAK,11/8/18 13:25,2018-10-15,,2019,1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000gDjPYAA0,0,0013600001jfOxeAAE,0,VRG Corporation,Fraud Detection,Needs Analysis,2,150000,20,30000,,2019-03-29,New Business,Hoping for end of year POC.,Sales Activity,0,0,Pipeline,Pipeline,000000000000000AAA,,,00536000006DdI0AAK,2018-06-04,00536000006DdI0AAK,2018-10-29,00536000006DdI0AAK,10/31/18 19:04,2018-10-31,,2019,1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000gDjY1AAK,0,0013600001mwMIfAAM,0,VRG Corporation,Compliance Graph use-case,Needs Analysis,2,150000,20,30000,,2019-03-29,New Business,Targeting November for POC. Slow progress on this opp.,Sales Activity,0,0,Pipeline,Pipeline,000000000000000AAA,,,00536000006DdI0AAK,2018-06-04,00536000006DdI0AAK,2018-10-29,00536000006DdI0AAK,10/29/18 17:16,,,2019,1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000gDrSXAA0,0,0013600001PFX0fAAH,0,VRG Corporation,We went direct on the renewal plus new $$$- MSA signed,Closed Won,6,149000,100,149000,,2018-06-21,Renewal,6/5- Issuing PO for 2yrs- Risk Mgmt is delaying the PO process could take 3-4weeks (push for June),Sales Activity,1,1,Closed,Closed,000000000000000AAA,,,00536000006DI2SAAW,2018-06-05,00536000006DI2SAAW,2018-06-21,00536000006DI2SAAW,6/21/18 17:54,2018-06-05,2018-06-21,2018,2,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000gDrqZAAS,0,0013600001mxEwoAAE,0,VRG Corporation,Referred by Microsoft FSI team sales.,Closed Lost,7,50000,0,0,,2018-09-27,New Business,Arrange for introduction Meeting,Website,1,0,Omitted,Omitted,Free-Trial,,,00536000006CfnPAAS,2018-06-05,00536000006CfnPAAS,2018-08-23,00536000006CfnPAAS,8/23/18 6:29,2018-06-05,2018-08-23,2018,3,,,,0,0,0,,Lost to Competitor,,,,,,,,,,,,,,,,,,,
0063600000gDuj8AAC,0,0013600001mxbJpAAI,0,VRG Corporation,ooking at POC for graph database.  Having an issue with other graphs getting responses back.  Started POC with 17 million loans and loaned around 17mm loans and 80 million edges into Neo4j.,POC,3,300000,50,150000,,2018-12-31,New Business,6/8 - Demo,Sales List Import,0,0,Pipeline,Pipeline,70136000000lfp4AAA,,,00536000008H3MsAAK,2018-06-05,00536000008H3MsAAK,2018-11-08,00536000008H3MsAAK,11/8/18 14:09,2018-10-12,2018-09-04,2018,4,,,,0,0,0,,,,,2018-09-04,,,,,,,,,,,,,,,,
0063600000gDulOAAS,0,0013600001mxbLRAAY,0,VRG Corporation,Large supply chain initiative to better manage inventory to customers.,Needs Analysis,2,0,20,0,,2018-11-08,New Business,6/5 - Demo Presentation this week or next,Google AdWords,0,0,Pipeline,Pipeline,701360000011wKBAAY,,,0053600000D6H6NAAV,2018-06-05,00536000008H3MsAAK,2018-11-08,0053600000D6H6NAAV,11/8/18 11:13,2018-10-23,2018-06-05,2018,4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000gDunvAAC,0,0013600001mxbOGAAY,0,VRG Corporation,Hadoop replacement opp with 5-6 TB.,Qualification,1,,10,,,2018-12-31,New Business,Week of 6/11 - Shajy will reply with follow-on demo to discuss further.,DemandZen,0,0,Pipeline,Pipeline,000000000000000AAA,,,00536000008H3MsAAK,2018-06-05,00536000008H3MsAAK,2018-09-04,00536000008H3MsAAK,9/4/18 12:47,2018-08-14,,2018,4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000gDuteAAC,0,0013600001mxbRmAAI,0,VRG Corporation,About to kick-off a graph POC project to replace current process of Python/R,Qualification,1,,10,,,2018-12-31,New Business,6/15 - Will come back after Amir Wraps up his other project.,Trade Show,0,0,Pipeline,Pipeline,70136000000lonCAAQ,,,00536000008H3MsAAK,2018-06-05,00536000008H3MsAAK,2018-09-04,00536000008H3MsAAK,9/4/18 15:07,2018-09-04,,2018,4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000gEHogAAG,0,0013600001mxy6RAAQ,0,VRG Corporation,,Qualification,1,,10,,,2018-08-31,New Business,,Website - Content Download,0,0,Pipeline,Pipeline,Benchmark-Report,,,00536000006CbBOAA0,2018-06-07,00536000006CbBOAA0,2018-07-09,00536000006CbBOAA0,10/29/18 12:36,2018-10-29,,2018,3,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000gEKRjAAO,0,0013600000JRBUWAA5,0,VRG Corporation,"Using Neo4j but slow performance and costly to scale vertically, want to see how TG compares.",Needs Analysis,2,200000,20,40000,,2018-11-15,New Business,Work to schedule 1 hour demo,Sales List Import,0,0,Pipeline,Pipeline,70136000000lfp4AAA,,,00536000008H3MsAAK,2018-06-07,00536000008H3MsAAK,2018-09-04,00536000008H3MsAAK,9/4/18 13:00,2018-07-10,2018-09-04,2018,4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000gEcYnAAK,0,0013600001PFaF9AAL,0,VRG Corporation,,Proposal,4,220000,75,165000,,2019-07-15,Renewal,,,0,0,BestCase,Best Case,000000000000000AAA,,,00536000006CbBOAA0,2018-06-10,00536000006CbBOAA0,2018-06-10,00536000006CbBOAA0,6/10/18 19:24,,,2019,3,,,,1,0,0,,,0013600001mySfEAAU,0033600001jdpViAAI,,,,,,,,,,,,,,,,,
0063600000gEoe0AAC,0,VRG-payments,0,VRG Corporation,"Fraud-Circle Detection, Customer 360",Closed Won,6,285000,100,285000,,2018-09-26,New Business,9/26- Rec'd signed agreement today for $285k,Website,1,1,Closed,Closed,Test-Drive,,,00536000006DI2SAAW,2018-06-12,0053600000D4sAHAAZ,2018-09-26,00536000006DI2SAAW,9/26/18 18:56,2018-09-15,2018-09-26,2018,3,,,,0,0,0,,,,,2018-07-08,,,,,,,,,,,,,,,,
0063600000gEv0xAAC,0,0013600001mz6i8AAA,0,VRG Corporation,They are looking for a GraphDB for Antifraud /MetaData Management / Realtime recommendation.,Closed Lost,7,50000,0,0,,2018-12-28,New Business,Arrange for a solution introduction meeting.,Website - Contact Us,1,0,Omitted,Omitted,701360000011bW1AAI,,,00536000006CfnPAAS,2018-06-13,00536000006CfnPAAS,2018-08-28,00536000006CfnPAAS,8/28/18 17:06,2018-06-12,2018-08-28,2018,4,,,,0,0,0,,Other,,,,,,,,,,,,,,,,,,,
0063600000gEv4fAAC,0,0013600001mz72YAAQ,0,VRG Corporation,"Looking for GraphDB solutions, not clear biz case, but want to evaluate the platform first.",Qualification,1,50000,10,5000,,2019-02-21,New Business,Trial Key grant to customer.,Website,0,0,Pipeline,Pipeline,Free-Trial,,,00536000006CfnPAAS,2018-06-13,00536000006CfnPAAS,2018-11-08,00536000006CfnPAAS,11/8/18 16:07,2018-06-13,,2019,1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000gG6OrAAK,0,0013600001ntQp5AAE,0,VRG Corporation,"Credit Analysis, Fraud, customer 360 etc.. use cases",POC,3,100000,50,50000,,2019-03-29,New Business,11/1- Installing software now- scheduled on site visit to review POC on 11/13-60-90 day eval,Employee Referral,0,0,Pipeline,Pipeline,000000000000000AAA,,,00536000006DI2SAAW,2018-06-19,00536000006DI2SAAW,2018-11-05,00536000006DI2SAAW,11/14/18 2:24,2018-11-13,2018-11-02,2019,1,,,,0,0,0,,,,,2018-11-01,,Yes_5,,Evaluator_5;Sponsor_10,6 mos to 9 mos_7,On-Premise,,,,,,VP_EVP_SVP_7,,,Just researching_2,
0063600000gGPNmAAO,0,0013600001PFX0fAAH,0,VRG Corporation,,Proposal,4,149000,75,111750,,2020-06-21,Renewal,renewal 2020,Sales Activity,0,0,BestCase,Best Case,000000000000000AAA,,,00536000006DI2SAAW,2018-06-21,00536000006DI2SAAW,2018-06-22,00536000006DI2SAAW,9/4/18 21:03,2018-09-04,,2020,2,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000gtB1xAAE,0,0013600001ntgwHAAQ,0,VRG Corporation,,Closed Lost,7,48000,0,0,,2018-12-28,New Business,7/9  PK  POC criteria changed midstream and customer evaluated open source version of Elastic which worked for their new requirements of one hop.  Customer is delaying moving to Graph until they have further adoption of their solution,Website,1,0,Omitted,Omitted,000000000000000AAA,,,0053600000D4sAHAAZ,2018-06-29,0053600000D4sAHAAZ,2018-09-28,00536000006DZLrAAO,9/28/18 0:37,,2018-08-09,2018,4,,,,1,1,0,,,,,2018-06-29,,,,,,,,,,,,,,,,
0063600000gtON2AAM,0,0013600001odGuvAAE,0,VRG Corporation,,Closed Lost,7,,0,,,2018-09-30,New Business,7/9  sign NDA,Sales Activity,1,0,Omitted,Omitted,70136000000loDTAAY,,,0053600000D4sAHAAZ,2018-07-02,0053600000D4sAHAAZ,2018-08-28,00536000006CbBOAA0,8/28/18 22:12,2018-07-09,2018-08-28,2018,3,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000gtUkcAAE,0,0013600001odSrDAAU,0,VRG Corporation,,Closed Lost,7,150000,0,0,,2018-12-31,New Business,,TestDrive,1,0,Omitted,Omitted,GSQL-Webinar-Pt1,,,00536000006DdI0AAK,2018-07-03,00536000006DdI0AAK,2018-08-13,00536000006DdI0AAK,8/13/18 15:06,2018-08-01,2018-08-13,2018,4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000gtbxaAAA,0,0013600001PIqGIAA1,0,VRG Corporation,,Closed Lost,7,,0,,,2018-09-30,New Business,,Webinar,1,0,Omitted,Omitted,7013600000120a5AAA,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,7/4/18 9:26,2018-05-07,2018-07-04,2018,3,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000gtfRPAAY,0,0013600001odu5TAAQ,0,VRG Corporation,CG Blockchain is a company that is pulling in pricing data from multiple crypto exchanges and synthesizing pricing data across crypto-currencies. They believe Graph could be a very useful back-end to power their platform.,Closed Lost,7,150000,0,0,,2018-10-31,New Business,"Deep Dive Demo, week of 7/9",Sales Activity,1,0,Omitted,Omitted,000000000000000AAA,,,00536000006DdI0AAK,2018-07-05,00536000006DdI0AAK,2018-09-28,00536000006DZLrAAO,9/28/18 0:40,,2018-08-13,2018,4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000gu2RTAAY,0,0013600001c9Qi7AAE,0,VRG Corporation,Renewal,Proposal,4,18000,75,13500,,2019-06-27,Renewal,"renewal- $20,000 less 2,000(SHI) = 18,000",Field Event,0,0,BestCase,Best Case,701360000011jIpAAI,,,00536000006DI2SAAW,2018-07-07,00536000006DI2SAAW,2018-08-06,00536000006DI2SAAW,11/5/18 18:50,2018-11-05,,2019,2,,,,0,0,0,,,0013600001nwX6CAAU,0033600001kjDgyAAE,,,,,,,,,,,,,,,,,
0063600000gu6PcAAI,0,0013600000JRBPoAAP,0,VRG Corporation,Met Premi at the ACAMS conference. She's not only an AML specialist but also a database engineer. She said US Bank has a good use-case for Graph around Fraud.,Closed Lost,7,200000,0,0,,2018-12-31,New Business,Targeting Late Aug for broader Demo.,Trade Show,1,0,Omitted,Omitted,000000000000000AAA,,,00536000006DdI0AAK,2018-07-09,00536000006DdI0AAK,2018-09-04,00536000006DdI0AAK,9/4/18 12:48,,2018-09-04,2018,4,,,,0,0,0,,No Decision / Non-Responsive,,,,,,,,,,,,,,,,,,,
0063600000gu8BoAAI,0,0013600001SuhajAAB,0,VRG Corporation,,POC,3,40000,50,20000,,2018-12-14,New Business,2018/10/11 Customer on-site meeting.,Employee Referral,0,0,Pipeline,Pipeline,000000000000000AAA,,,00536000006CfnPAAS,2018-07-09,00536000006CfnPAAS,2018-10-09,00536000006CfnPAAS,10/9/18 15:54,2018-09-04,2018-08-28,2018,4,,,,0,0,0,,,,0033600001klrqeAAA,2018-08-28,,,,,,,,,,,,,,,,
