Id,IsDeleted,MasterRecordId,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,Phone,Fax,AccountNumber,Website,Sic,Industry,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Description,Rating,Site,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,Jigsaw,JigsawCompanyId,AccountSource,SicDesc,SmartvCard__Email__c,qbdialer__CloseDate__c,qbdialer__CloseScore__c,qbdialer__Dials__c,qbdialer__LastCallTime__c,qbdialer__Related_Contact_Dials__c,qbdialer__Related_Contact_LastCallTime__c,qbdialer__ResponseTime__c,LID__LinkedIn_Company_Id__c,zisf__ZoomInfo_Complete_Status__c,zisf__ZoomInfo_Industry__c,zisf__ZoomInfo_Last_Clean_Run__c,zisf__Zoom_Clean_Status__c,zisf__zoom_id__c,zisf__zoom_lastupdated__c
0013600001gggELAAY,0,,VRG 1059,,000000000000000AAA,san francisco,san rafael,California,94903,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,1000000000,10000,,,,,,00536000006DI2SAAW,2018-03-16,00536000006DI2SAAW,2018-08-02,00536000006DZLrAAO,2018-08-28,2018-08-28,,,,,,,,0,,0,,,,,,,,,
0013600001ggvyfAAA,0,,VRG 1060,,000000000000000AAA,707 Shell Blvd.,Foster City,California,94404,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Financial Services,1000000000,10000,,,,,,00536000006DI2SAAW,2018-03-16,00536000006DI2SAAW,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-04-18,,,,,,,,0,,0,,,,,,,,,
0013600001ggw02AAA,0,,VRG 1061,,000000000000000AAA,100 Ocean Gate,Long Beach,California,91307,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Hospital & Health Care,1000000000,10000,,,,,,00536000006DI2SAAW,2018-03-16,00536000006DI2SAAW,2018-08-02,00536000006DZLrAAO,2018-11-13,2018-11-12,,,,,,,,0,,0,,,,,,,,,
0013600001ggw1UAAQ,0,,VRG 1062,,000000000000000AAA,60 Spear St,San Francisco,California,94105,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Telecommunications,10000000,50,,,,,,00536000006DI2SAAW,2018-03-16,00536000006DI2SAAW,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-03-13,,,,,,,,0,,0,,,,,,,,,
0013600001ggw57AAA,0,,VRG 1063,,000000000000000AAA,690 Kiely Blvd,Santa Clara,California,95051,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Financial Services,1000000000,10000,,,,,,00536000006DI2SAAW,2018-03-16,00536000006DI2SAAW,2018-10-26,00536000006DI2SAAW,2018-10-26,2018-08-23,,,Field Event,,,,,0,,0,,,,,,,,,
0013600001ggw5vAAA,0,,VRG 1064,,000000000000000AAA,9601 S. Meridian Blvd,Englewood,Colorado,80112,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,1000000,25,,,,,,00536000006DI2SAAW,2018-03-16,00536000006DI2SAAW,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-05-17,,,,,,,,0,,0,,,,,,,,,
0013600001ggw7DAAQ,0,,VRG 1065,,000000000000000AAA,6100 N Western Ave,Oklahoma City,Oklahoma,73012,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Oil & Energy,1000000000,5000,,,,,,00536000006DI2SAAW,2018-03-16,00536000006DI2SAAW,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-03-14,,,,,,,,0,,0,,,,,,,,,
0013600001ggw8aAAA,0,,VRG 1066,,000000000000000AAA,9800 Fredericksburg Rd,san antonio,Texas,78288,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Financial Services,1000000000,10000,,,,,,00536000006DI2SAAW,2018-03-16,00536000006DI2SAAW,2018-09-17,00536000006DZLrAAO,2018-09-17,2018-06-08,,,,,,,,0,,0,,,,,,,,,
0013600001ggxGIAAY,0,,VRG 1067,,000000000000000AAA,19350 Business Center Dr,Northridge,California,91324,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Marketing and Advertising,1000000,50,,,,,,00536000006DI2SAAW,2018-03-16,00536000006DI2SAAW,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-03-14,,,,,,,,0,,0,,,,,,,,,
0013600001ghI1EAAU,0,,VRG 1068,,000000000000000AAA,,Sunnyvale,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006CbBOAA0,2018-03-19,00536000006CbBOAA0,2018-03-19,00536000006CbBOAA0,2018-11-06,2018-11-05,,,,,,,,0,,0,,,,,,,,,
0013600001ghJhLAAU,0,,VRG 1069,,000000000000000AAA,,San Diego,CA,,USA,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,1000000000,10000,,,,,,00536000006DI2SAAW,2018-03-19,00536000006DI2SAAW,2018-08-01,00536000006DZLrAAO,2018-08-01,2018-04-18,,,,,,,,0,,0,,,,,,,,,
0013600001ghOj0AAE,0,,VRG 1070,Partner,000000000000000AAA,,,,,China,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,100000000,200,,,,,,00536000006CfnPAAS,2018-03-19,00536000006CfnPAAS,2018-08-02,00536000006DZLrAAO,2018-09-11,2018-09-10,,,Website,,,,,0,,0,,,,,,,,,
0013600001h48DoAAI,0,,VRG 1071,Prospect,000000000000000AAA,,,DC,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,10000000,50,,,,,,00536000008H3MsAAK,2018-03-22,00536000008H3MsAAK,2018-09-28,00536000006DZLrAAO,2018-09-28,2018-06-05,,,,,,,,0,,0,,,,,,,,,
0013600001h57J3AAI,0,,VRG 1072,Prospect,000000000000000AAA,,,NJ,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Pharmaceuticals,1000000000,10000,,,,,,00536000008H3MsAAK,2018-03-26,00536000008H3MsAAK,2018-08-02,00536000006DZLrAAO,2018-10-31,2018-10-31,,,,,,,,0,,0,,,,,,,,,
0013600001h5M4FAAU,0,,VRG 1073,,000000000000000AAA,,Brookfield,WI,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Financial Services,1000000000,10000,,,,,,00536000006DI2SAAW,2016-05-04,00536000001f53BAAQ,2018-09-17,00536000006DZLrAAO,2018-09-17,2018-05-17,,,,,,,,0,,0,,,,,,,,,
0013600001h5QOYAA2,0,,VRG 1074,,000000000000000AAA,"350 5th Avenue, 45th Floor",New York,NY,10118,USA,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Financial Services,1000000,50,,,,,,00536000006DdI0AAK,2018-03-27,00536000006DdI0AAK,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-05-21,,,,,,,,0,,0,,,,,,,,,
0013600001h5jm4AAA,0,,VRG 1075,,000000000000000AAA,,,IN,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Higher Education,1000000000,10000,,,,,,00536000006CbBOAA0,2018-03-27,00536000006CbBOAA0,2018-08-02,00536000006DZLrAAO,2018-08-07,2018-08-07,,,,,,,,0,,0,,,,,,,,,
0013600001h67GkAAI,0,,VRG 1076,,000000000000000AAA,,Addison,TX,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Financial Services,1000000000,5000,,,,,,00536000006DI2SAAW,2018-03-28,00536000006DI2SAAW,2018-08-01,00536000006DZLrAAO,2018-08-01,2018-03-28,,,,,,,,0,,0,,,,,,,,,
0013600001h6f7GAAQ,0,,VRG 1077,Partner,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006CfnPAAS,2018-03-30,00536000006CfnPAAS,2018-06-05,00536000006CfnPAAS,2018-07-27,2018-07-26,,,Website,,,,,0,,0,,,,,,,,,
0013600001h6kGIAAY,0,,VRG 1078,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006CbBOAA0,2018-03-30,00536000006CbBOAA0,2018-03-30,00536000006CbBOAA0,2018-10-24,2018-10-24,,,,,,,,0,,0,,,,,,,,,
0013600001h6kgpAAA,0,,VRG 1079,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000008H3MsAAK,2018-03-30,00536000006CbBOAA0,2018-03-30,00536000006CbBOAA0,2018-10-24,2018-10-24,,,,,,,,0,,0,,,,,,,,,
0013600001h6mNzAAI,0,,VRG 1080,,000000000000000AAA,13641 Calderon Road,San Diego,CA,92129,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000008Ge5aAAC,2018-03-30,00536000006DI2SAAW,2018-03-30,00536000006DI2SAAW,2018-05-17,2018-05-17,,,,,,,,0,,0,,,,,,,,,
0013600001h6nQKAAY,0,,VRG 1081,,000000000000000AAA,2562 Glen Isle Ave,San Francisco,CA,94588,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Banking,1000000000,10000,,,,,,00536000006DI2SAAW,2016-05-04,00536000001f53BAAQ,2018-10-18,00536000006DZLrAAO,2018-11-13,2018-11-13,,,,,,,,0,,0,,,,,,,,,
0013600001hrmL4AAI,0,,VRG 1082,,000000000000000AAA,4255 Amon Carter Blvd,Fortworth,Texas,76040,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Airlines/Aviation,1000000000,10000,,,,,,00536000006DI2SAAW,2018-04-03,00536000006DI2SAAW,2018-10-26,00536000006DI2SAAW,2018-11-11,2018-11-11,,,Field Event,,,,,0,,0,,,,Not Compared,,,Not Compared,,
0013600001hrq0lAAA,0,,VRG 1083,Prospect,000000000000000AAA,No.88 South Wanping Road,Shanghai,SH,200030,CN,,,,No.88 South Wanping Road,Shanghai,SH,200030,CN,,,,(650) 206-8888,,,www.vrgcorporation.com,,Finance,50000000,1000,,,,,,00536000006CfnPAAS,2018-04-03,00536000006CfnPAAS,2018-08-01,00536000006DZLrAAO,2018-08-01,2018-04-03,,,,,,,,0,,0,,,,,,,,,
0013600001hs3epAAA,0,,VRG 1084,Prospect,000000000000000AAA,,New York City,NY,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Insurance,500000000,500,,,,,,00536000008H3MsAAK,2018-04-03,00536000008H3MsAAK,2018-08-01,00536000006DZLrAAO,2018-08-01,2018-06-22,,,,,,,,0,,0,,,,,,,,,
0013600001hsEnSAAU,0,,VRG 1085,,000000000000000AAA,,,IL,,Ireland,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,250000000,5000,,,,,,00536000008H3MsAAK,2018-04-04,00536000008H3MsAAK,2018-08-02,00536000006DZLrAAO,2018-10-23,2018-10-23,,,,,,,,0,,0,,,,,,,,,
0013600001hsGC6AAM,0,,VRG 1086,,000000000000000AAA,3655 North First St,San Jose,California,95134,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Consumer Electronics,1000000000,10000,,,,,,00536000006CbBOAA0,2018-04-04,00536000006CbBOAA0,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-04-06,,,,,,,,0,,0,,,,,,,,,
0013600001hsbHxAAI,0,,VRG 1087,,000000000000000AAA,101 Kappa Drive,Pittsburgh,Pennsylvania,15238,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Retail,1000000000,10000,,,,,,0053600000D6H6NAAV,2018-04-05,00536000006DdI0AAK,2018-10-16,00536000006CbBOAA0,2018-11-05,2018-11-14,,,,,,,,0,,0,,,,,,,,,
0013600001hsiAYAAY,0,,VRG 1088,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Manufacturing,1000000000,10000,,,,,,00536000006DI2SAAW,2018-04-06,00536000006DI2SAAW,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-05-16,,,,,,,,0,,0,,,,,,,,,
0013600001iDumjAAC,0,,VRG 1089,Prospect,000000000000000AAA,,,IN,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Pharmaceuticals,1000000000,10000,,,,,,00536000008H3MsAAK,2018-04-09,00536000008H3MsAAK,2018-08-02,00536000006DZLrAAO,2018-08-29,2018-08-29,,,,,,,,0,,0,,,,,,,,,
0013600001iEJIYAA4,0,,VRG 1090,,000000000000000AAA,555 BAILEY AVE,SAN JOSE,California,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,1000000000,10000,,,,,,00536000008Ge5aAAC,2018-04-11,00536000006CbBOAA0,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-04-17,,,,,,,,0,,0,,,,,,,,,
0013600001iF8d8AAC,0,,VRG 1091,Prospect,000000000000000AAA,One Amgen Drive,Newbury Park,CA,91320,United States,,,,One Amgen Drive,Newbury Park,CA,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Biotechnology,1000000000,10000,,,,,,00536000006DI2SAAW,2018-04-13,00536000006DI2SAAW,2018-10-24,00536000006DI2SAAW,2018-11-13,2018-11-13,,,Google AdWords,,,,,0,,0,,,,Not Compared,,,Not Compared,,
0013600001is1o2AAA,0,,VRG 1092,,000000000000000AAA,,,MD,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Higher Education,1000000000,10000,,,,,,00536000006DdI0AAK,2018-04-16,00536000006DdI0AAK,2018-09-01,00536000006DZLrAAO,2018-11-06,2018-11-06,,,TestDrive,,,,,0,,0,,,,,,,,,
0013600001isZhXAAU,0,,VRG 1093,,000000000000000AAA,,Richmond,Virginia,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Automotive,1000000000,10000,,,,,,0053600000D6H6NAAV,2018-04-17,00536000006CbBOAA0,2018-10-22,00536000006CbBOAA0,2018-10-26,2018-10-26,,,DemandZen,,,,,0,,0,,,,,,,,,
0013600001itIt5AAE,0,,VRG 1094,,000000000000000AAA,,Shanghai,SH,200000,CN,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Technology,,,,,,,,00536000006CfnPAAS,2018-04-19,00536000006CfnPAAS,2018-07-31,00536000006CfnPAAS,2018-09-21,2018-09-20,,,Employee Referral,,,,,0,,0,,,,,,,,,
0013600001ivPz1AAE,0,,VRG 1095,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006CbBOAA0,2018-04-24,00536000006CbBOAA0,2018-04-24,00536000006CbBOAA0,2018-11-06,2018-11-06,,,Webinar,,,,,0,,0,,,,,,,,,
0013600001ivcNpAAI,0,,VRG 1096,,000000000000000AAA,"One tower square , Hartford CT",Hartford,Connecticut,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Insurance,1000000000,10000,,,,,,00536000008H3MsAAK,2018-04-25,00536000008H3MsAAK,2018-08-02,00536000006DZLrAAO,2018-10-24,2018-10-24,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001jcDZaAAM,0,,VRG 1097,,000000000000000AAA,,Denver,CO,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Financial Services,250000000,1000,,,,,,00536000006DI2SAAW,2018-04-27,00536000006DI2SAAW,2018-08-01,00536000006DZLrAAO,2018-08-01,2018-05-17,,,DemandZen,,,,,0,,0,,,,,,,,,
0013600001jcGlrAAE,0,,VRG 1098,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006DdI0AAK,2018-04-27,00536000006DdI0AAK,2018-04-27,00536000006DdI0AAK,2018-04-28,2018-03-19,,,TestDrive,,,,,0,,0,,,,,,,,,
0013600001jcGn3AAE,0,,VRG 1099,,000000000000000AAA,,,NY,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Retail,1000000,200,,,,,,00536000006DdI0AAK,2018-04-27,00536000006DdI0AAK,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-06-19,,,Sales Activity,,,,,0,,0,,,,,,,,,
0013600001jcH6FAAU,0,,VRG 1100,,000000000000000AAA,,,NY,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,10000000,25,,,,,,00536000006DdI0AAK,2018-04-27,00536000006DdI0AAK,2018-08-02,00536000006DZLrAAO,2018-10-15,2018-10-15,,,Website,,,,,0,,0,,,,,,,,,
0013600001jcRWtAAM,0,,VRG 1101,Prospect,000000000000000AAA,2168 Shattuck Avenue,Berkeley,CA,94704,Netherlands,,,,2168 Shattuck Avenue,Berkeley,CA,94704,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Technology,10000000,6500,,,,,,00536000006DI2SAAW,2018-04-27,00536000006DI2SAAW,2018-08-02,00536000006DZLrAAO,2018-08-28,2018-08-28,,,TestDrive,,,,,0,,0,,,,,,,,,
0013600001jf18UAAQ,0,,VRG 1102,,000000000000000AAA,4150 International Plaza,Ft Worth,TX,76109,United States,,,,4150 International Plaza,Ft Worth,TX,76109,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Finance,1000000,1000,,,OnLine Lending,,,00536000006DI2SAAW,2018-05-01,00536000006DI2SAAW,2018-08-02,00536000006DZLrAAO,2018-10-18,2018-10-18,,,Webinar,,,,,0,,0,,,,,,,,,
0013600001jfOxeAAE,0,,VRG 1103,Prospect,000000000000000AAA,,,NY,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,10000000,50,,,,,,00536000006DdI0AAK,2018-05-02,00536000006DdI0AAK,2018-08-02,00536000006DZLrAAO,2018-10-31,2018-10-31,,,,,,,,0,,0,,,,,,,,,
0013600001jfTHxAAM,0,,VRG 1104,,000000000000000AAA,,Los Angeles,California,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Banking,250000000,1000,,,,,,00536000006DI2SAAW,2018-05-02,00536000006DI2SAAW,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-06-06,,,DemandZen,,,,,0,,0,,,,,,,,,
0013600001jfZMhAAM,0,,VRG 1105,,000000000000000AAA,,Houston,Texas,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Renewables & Environment,10000000,10000,,,,,,00536000006DI2SAAW,2018-05-02,00536000006DI2SAAW,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-05-02,,,DemandZen,,,,,0,,0,,,,,,,,,
0013600001jgIbxAAE,0,,VRG 1106,Prospect,000000000000000AAA,1301 Second Ave,Seattle,WA,98027,United States,,,,1301 Second Ave,Seattle,WA,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Not For Profit,1000000000,5000,,,,,,00536000006DI2SAAW,2018-05-04,00536000006DI2SAAW,2018-10-24,00536000006DI2SAAW,2018-11-14,2018-11-14,,,TestDrive,,,,,0,,0,,,,Not Compared,,,Not Compared,,
0013600001kMxMXAA0,0,,VRG 1107,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,1000000000,5000,,,,,,00536000006DI2SAAW,2018-05-07,00536000006DI2SAAW,2018-10-24,00536000006DI2SAAW,2018-10-24,2018-10-11,,,Website,,,,,0,,0,,,,Not Compared,,,Not Compared,,
0013600001kNYXjAAO,0,,VRG 1108,Prospect,000000000000000AAA,100 N. Sepulveda Blvd 8th Floor,El Segundo,CA,90245,United States,,,,100 N. Sepulveda Blvd 8th Floor,El Segundo,CA,90245,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,50000000,150,,,E-Commerce Company,,,00536000006DI2SAAW,2018-05-09,00536000006DI2SAAW,2018-08-02,00536000006DZLrAAO,2018-11-08,2018-11-08,,,Website,,,,,0,,0,,,,,,,,,
0013600001kNizcAAC,0,,VRG 1109,,000000000000000AAA,,,IL,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,1000000000,10000,,,,,,00536000008H3MsAAK,2018-05-10,00536000008H3MsAAK,2018-08-01,00536000006DZLrAAO,2018-08-01,2018-06-22,,,DemandZen,,,,,0,,0,,,,,,,,,
0013600001kNjJSAA0,0,,VRG 1110,,000000000000000AAA,,,,,Brazil,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,100000000,1000,,,,,,0053600000D5bx4AAB,2018-05-10,00536000008H3MsAAK,2018-10-22,00536000006CbBOAA0,2018-11-14,2018-11-14,,,TestDrive,,,,,0,,0,,,,,,,,,
0013600001kOhNLAA0,0,,VRG 1111,Prospect,000000000000000AAA,,,Beijing,,China,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Banking,1000000000,10000,,,,,,00536000006CfnPAAS,2018-05-14,00536000006CfnPAAS,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-05-10,,,Website - Content Download,,,,,0,,0,,,,,,,,,
0013600001kOhZbAAK,0,,VRG 1112,Prospect,000000000000000AAA,71 Science Park Drive,Singapore,SG,118253,Singapore,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Government,1000000000,1000,,,,,,00536000006CfnPAAS,2018-05-14,00536000006CfnPAAS,2018-08-01,00536000006DZLrAAO,2018-08-01,2018-04-05,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001lGFTeAAO,0,,VRG 1113,Prospect,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Consulting,,,,,,,,00536000006DZLrAAO,2018-05-21,00536000006DZLrAAO,2018-05-21,00536000006DZLrAAO,2018-10-24,2018-10-24,,,Other,,,,,0,,0,,,,,,,,,
0013600001lGTtdAAG,0,,VRG 1114,,000000000000000AAA,,Bellevue,Washington,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Insurance,1000000000,5000,,,,,,0053600000D4sAHAAZ,2018-05-22,00536000006DI2SAAW,2018-09-01,00536000006DZLrAAO,2018-09-01,2018-05-22,,,DemandZen,,,,,0,,0,,,,,,,,,
0013600001lGVpYAAW,0,,VRG 1115,,000000000000000AAA,,San Francisco,California,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Logistics and Supply Chain,50000000,1000,,,,,,00536000006DI2SAAW,2018-05-22,00536000006DI2SAAW,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-05-30,,,DemandZen,,,,,0,,0,,,,,,,,,
0013600001lHfG8AAK,0,,VRG 1116,Customer,000000000000000AAA,,,KS,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,10000000,50,,,,,,00536000006CbBOAA0,2018-05-24,00536000006CbBOAA0,2018-08-02,00536000006DZLrAAO,2018-08-15,2018-08-15,,,,,,,,0,,0,,,,,,,,,
0013600001lHmNiAAK,0,,VRG 1117,Partner,000000000000000AAA,300 W Main St. Suite 301,Charlottesville,Virginia,22902,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Information Technology and Services,10000000,200,,,,,,00536000006CbBOAA0,2018-05-24,00536000006CbBOAA0,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,0,,0,,,,,,,,,
0013600001mwMIfAAM,0,,VRG 1118,,000000000000000AAA,,,NY,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006DdI0AAK,2018-06-01,00536000006DdI0AAK,2018-08-02,00536000006DZLrAAO,2018-08-13,2018-08-13,,,,,,,,0,,0,,,,,,,,,
0013600001mxEwoAAE,0,,VRG 1119,,000000000000000AAA,,,Zhejiang,,China,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Banking,1000000000,10000,,,,,,00536000006CfnPAAS,2018-06-05,00536000006CfnPAAS,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-06-11,,,Website,,,,,0,,0,,,,,,,,,
0013600001mxFzqAAE,0,,VRG 1120,Partner,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,"FYYY SI partner, major customer is TOTPAY.",,,00536000006CfnPAAS,2018-06-05,00536000006CfnPAAS,2018-06-05,00536000006CfnPAAS,2018-08-07,2018-08-07,,,Website - Contact Us,,,,,0,,0,,,,,,,,,
0013600001mxbJpAAI,0,,VRG 1121,,000000000000000AAA,1301 Central Expressway South,Allen,Texas,75013,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Financial Services,1000000000,10000,,,,,,00536000008H3MsAAK,2018-06-05,00536000008H3MsAAK,2018-08-02,00536000006DZLrAAO,2018-10-12,2018-10-12,,,Sales List Import,,,,,0,,0,,,,,,,,,
0013600001mxbLRAAY,0,,VRG 1122,,000000000000000AAA,,,TN,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Retail,1000000000,10000,,,,,,0053600000D6H6NAAV,2018-06-05,00536000008H3MsAAK,2018-10-22,00536000006CbBOAA0,2018-10-23,2018-10-23,,,Google AdWords,,,,,0,,0,,,,,,,,,
0013600001mxbOGAAY,0,,VRG 1123,,000000000000000AAA,,Philadelphia,PA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Insurance,1000000000,10000,,,,,,00536000008H3MsAAK,2018-06-05,00536000008H3MsAAK,2018-08-02,00536000006DZLrAAO,2018-08-14,2018-08-14,,,DemandZen,,,,,0,,0,,,,,,,,,
0013600001mxbRmAAI,0,,VRG 1124,,000000000000000AAA,,,CO,,Canada,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Insurance,1000000000,10000,,,,,,00536000008H3MsAAK,2018-06-05,00536000008H3MsAAK,2018-08-07,00536000006DZLrAAO,2018-10-30,2018-10-29,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001mxpHSAAY,0,,VRG 1125,,000000000000000AAA,,Salt Lake City,Utah,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Marketing and Advertising,500000000,10000,,,,,,00536000006DI2SAAW,2018-06-06,00536000006DI2SAAW,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-06-06,,,DemandZen,,,,,0,,0,,,,,,,,,
0013600001mxy6RAAQ,0,,VRG 1126,,000000000000000AAA,,,GA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Management Consulting,10000000,10,,,,,,00536000006CbBOAA0,2018-06-07,00536000006CbBOAA0,2018-08-02,00536000006DZLrAAO,2018-11-13,2018-11-13,,,Website - Content Download,,,,,0,,0,,,,,,,,,
0013600001mySfEAAU,0,,VRG 1127,Partner,000000000000000AAA,17 Zürcherstrasse,Neerach,,8173,Switzerland,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,They will handle SXXX Renewal,,,00536000006CbBOAA0,2018-06-10,00536000006CbBOAA0,2018-06-10,00536000006CbBOAA0,2018-10-09,2018-10-08,,,,,,,,0,,0,,,,,,,,,
